"ROW.NUM","ICD.9.CM.CODE","CCS.CATEGORY","CCS.CATEGORY.DESCRIPTION","ICD.9.CM.CODE.DESCRIPTION","OPTIONAL.CCS.CATEGORY","OPTIONAL.CCS.CATEGORY.DESCRIPTION","ICD9.CODE.FRMT"
"3936","3759 ","91   ","Other eye dx","LACRIMAL SYST DIS NOS"," "," ","375.9"
"3937","37621","91   ","Other eye dx","THYROTOXIC EXOPHTHALMOS"," "," ","376.21"
"3938","37622","91   ","Other eye dx","EXOPHTHALM OPHTHALMOPLEG"," "," ","376.22"
"3939","37630","91   ","Other eye dx","EXOPHTHALMOS NOS"," "," ","376.30"
"3940","37631","91   ","Other eye dx","CONSTANT EXOPHTHALMOS"," "," ","376.31"
"3941","37632","91   ","Other eye dx","ORBITAL HEMORRHAGE"," "," ","376.32"
"3942","37633","91   ","Other eye dx","ORBITAL EDEMA"," "," ","376.33"
"3943","37634","91   ","Other eye dx","INTERMITTNT EXOPHTHALMOS"," "," ","376.34"
"3944","37635","91   ","Other eye dx","PULSATING EXOPHTHALMOS"," "," ","376.35"
"3945","37636","91   ","Other eye dx","LATERAL GLOBE DISPLACMNT"," "," ","376.36"
"3946","37640","91   ","Other eye dx","DEFORMITY OF ORBIT NOS"," "," ","376.40"
"3947","37641","91   ","Other eye dx","HYPERTELORISM OF ORBIT"," "," ","376.41"
"3948","37642","91   ","Other eye dx","EXOSTOSIS OF ORBIT"," "," ","376.42"
"3949","37643","91   ","Other eye dx","ORBT DEFORM D/T BONE DIS"," "," ","376.43"
"3950","37644","91   ","Other eye dx","CRANIOFACIAL-ORBIT DEFOR"," "," ","376.44"
"3951","37645","91   ","Other eye dx","ATROPHY OF ORBIT"," "," ","376.45"
"3952","37646","91   ","Other eye dx","ENLARGEMENT OF ORBIT"," "," ","376.46"
"3953","37647","91   ","Other eye dx","ORBIT DEFORM D/T TRAUMA"," "," ","376.47"
"3954","37650","91   ","Other eye dx","ENOPHTHALMOS NOS"," "," ","376.50"
"3955","37651","91   ","Other eye dx","ENOPHTH D/T ORBIT ATRPHY"," "," ","376.51"
"3956","37652","91   ","Other eye dx","ENOPHTHALMOS D/T TRAUMA"," "," ","376.52"
"3957","3766 ","91   ","Other eye dx","OLD FOREIGN BODY- ORBIT"," "," ","376.6"
"3958","37681","91   ","Other eye dx","ORBITAL CYSTS"," "," ","376.81"
"3959","37682","91   ","Other eye dx","EXTRAOCUL MUSCL MYOPATHY"," "," ","376.82"
"3960","37689","91   ","Other eye dx","ORBITAL DISORDERS NEC"," "," ","376.89"
"3961","3769 ","91   ","Other eye dx","ORBITAL DISORDER NOS"," "," ","376.9"
"3962","37700","91   ","Other eye dx","PAPILLEDEMA NOS"," "," ","377.00"
"3963","37701","91   ","Other eye dx","PAPILLEDEMA W INCR PRESS"," "," ","377.01"
"3964","37702","91   ","Other eye dx","PAPILLEDEMA W DECR PRESS"," "," ","377.02"
"3965","37703","91   ","Other eye dx","PAPILLEDEMA W RETINA DIS"," "," ","377.03"
"3966","37704","91   ","Other eye dx","FOSTER-KENNEDY SYNDROME"," "," ","377.04"
"3967","37710","91   ","Other eye dx","OPTIC ATROPHY NOS"," "," ","377.10"
"3968","37711","91   ","Other eye dx","PRIMARY OPTIC ATROPHY"," "," ","377.11"
"3969","37712","91   ","Other eye dx","POSTINFLAM OPTIC ATROPHY"," "," ","377.12"
"3970","37713","91   ","Other eye dx","OPTIC ATRPH W RETIN DYST"," "," ","377.13"
"3971","37714","91   ","Other eye dx","CUPPING OF OPTIC DISC"," "," ","377.14"
"3972","37715","91   ","Other eye dx","PARTIAL OPTIC ATROPHY"," "," ","377.15"
"3973","37716","91   ","Other eye dx","HEREDITARY OPTIC ATROPHY"," "," ","377.16"
"3974","37721","91   ","Other eye dx","DRUSEN OF OPTIC DISC"," "," ","377.21"
"3975","37722","91   ","Other eye dx","CRATER-LIKE HOLE OP DISC"," "," ","377.22"
"3976","37723","91   ","Other eye dx","COLOBOMA OF OPTIC DISC"," "," ","377.23"
"3977","37724","91   ","Other eye dx","PSEUDOPAPILLEDEMA"," "," ","377.24"
"3978","37741","91   ","Other eye dx","ISCHEMIC OPTIC NEUROPTHY"," "," ","377.41"
"3979","37742","91   ","Other eye dx","OPTIC NERVE SHEATH HEMOR"," "," ","377.42"
"3980","37743","91   ","Other eye dx","OPTIC NERVE HYPOPLASIA (Begin 2006)"," "," ","377.43"
"3981","37749","91   ","Other eye dx","OPTIC NERVE DISORDER NEC"," "," ","377.49"
"3982","37751","91   ","Other eye dx","OPT CHIASM W PITUIT DIS"," "," ","377.51"
"3983","37752","91   ","Other eye dx","OPT CHIASM DIS/NEOPL NEC"," "," ","377.52"
"3984","37753","91   ","Other eye dx","OPT CHIASM W VASCUL DIS"," "," ","377.53"
"3985","37754","91   ","Other eye dx","OP CHIASM DIS W INFL DIS"," "," ","377.54"
"3986","37761","91   ","Other eye dx","VIS PATH DIS W NEOPLASMS"," "," ","377.61"
"3987","37762","91   ","Other eye dx","VIS PATH DIS W VASC DIS"," "," ","377.62"
"3988","37763","91   ","Other eye dx","VIS PATH DIS W INFL DIS"," "," ","377.63"
"3989","37771","91   ","Other eye dx","VIS CORTX DIS W NEOPLASM"," "," ","377.71"
"3990","37772","91   ","Other eye dx","VIS CORTX DIS W VASC DIS"," "," ","377.72"
"3991","37773","91   ","Other eye dx","VIS CORTEX DIS W INFLAM"," "," ","377.73"
"3992","37775","91   ","Other eye dx","CORTICAL BLINDNESS"," "," ","377.75"
"3993","3779 ","91   ","Other eye dx","OPTIC NERVE DISORDER NOS"," "," ","377.9"
"3994","37800","91   ","Other eye dx","ESOTROPIA NOS"," "," ","378.00"
"3995","37801","91   ","Other eye dx","MONOCULAR ESOTROPIA"," "," ","378.01"
"3996","37802","91   ","Other eye dx","MONOC ESOTROP W A PATTRN"," "," ","378.02"
"3997","37803","91   ","Other eye dx","MONOC ESOTROP W V PATTRN"," "," ","378.03"
"3998","37804","91   ","Other eye dx","MONOC ESOTROP W X/Y PAT"," "," ","378.04"
"3999","37805","91   ","Other eye dx","ALTERNATING ESOTROPIA"," "," ","378.05"
"4000","37806","91   ","Other eye dx","ALT ESOTROPIA W A PATTRN"," "," ","378.06"
"4001","37807","91   ","Other eye dx","ALT ESOTROPIA W V PATTRN"," "," ","378.07"
"4002","37808","91   ","Other eye dx","ALT ESOTROP W X/Y PATTRN"," "," ","378.08"
"4003","37810","91   ","Other eye dx","EXOTROPIA NOS"," "," ","378.10"
"4004","37811","91   ","Other eye dx","MONOCULAR EXOTROPIA"," "," ","378.11"
"4005","37812","91   ","Other eye dx","MONOC EXOTROP W A PATTRN"," "," ","378.12"
"4006","37813","91   ","Other eye dx","MONOC EXOTROP W V PATTRN"," "," ","378.13"
"4007","37814","91   ","Other eye dx","MONOC EXOTROP W X/Y PAT"," "," ","378.14"
"4008","37815","91   ","Other eye dx","ALTERNATING EXOTROPIA"," "," ","378.15"
"4009","37816","91   ","Other eye dx","ALT EXOTROPIA W A PATTRN"," "," ","378.16"
"4010","37817","91   ","Other eye dx","ALT EXOTROPIA W V PATTRN"," "," ","378.17"
"4011","37818","91   ","Other eye dx","ALT EXOTROP W X/Y PATTRN"," "," ","378.18"
"4012","37820","91   ","Other eye dx","INTERMIT HETEROTROP NOS"," "," ","378.20"
"4013","37821","91   ","Other eye dx","INTERMIT MONOC ESOTROPIA"," "," ","378.21"
"4014","37822","91   ","Other eye dx","INTERMIT ALTRN ESOTROPIA"," "," ","378.22"
"4015","37823","91   ","Other eye dx","INTERMIT MONOC EXOTROPIA"," "," ","378.23"
"4016","37824","91   ","Other eye dx","INTERMIT ALTRN EXOTROPIA"," "," ","378.24"
"4017","37830","91   ","Other eye dx","HETEROTROPIA NOS"," "," ","378.30"
"4018","37831","91   ","Other eye dx","HYPERTROPIA"," "," ","378.31"
"4019","37832","91   ","Other eye dx","HYPOTROPIA"," "," ","378.32"
"4020","37833","91   ","Other eye dx","CYCLOTROPIA"," "," ","378.33"
"4021","37834","91   ","Other eye dx","MONOFIXATION SYNDROME"," "," ","378.34"
"4022","37835","91   ","Other eye dx","ACCOMMODATIVE ESOTROPIA"," "," ","378.35"
"4023","37840","91   ","Other eye dx","HETEROPHORIA NOS"," "," ","378.40"
"4024","37841","91   ","Other eye dx","ESOPHORIA"," "," ","378.41"
"4025","37842","91   ","Other eye dx","EXOPHORIA"," "," ","378.42"
"4026","37843","91   ","Other eye dx","VERTICAL HETEROPHORIA"," "," ","378.43"
"4027","37844","91   ","Other eye dx","CYCLOPHORIA"," "," ","378.44"
"4028","37845","91   ","Other eye dx","ALTERNATING HYPERPHORIA"," "," ","378.45"
"4029","37850","91   ","Other eye dx","PARALYTIC STRABISMUS NOS"," "," ","378.50"
"4030","37851","91   ","Other eye dx","PARTIAL THIRD NERV PALSY"," "," ","378.51"
"4031","37852","91   ","Other eye dx","TOTAL THIRD NERVE PALSY"," "," ","378.52"
"4032","37853","91   ","Other eye dx","FOURTH NERVE PALSY"," "," ","378.53"
"4033","37854","91   ","Other eye dx","SIXTH NERVE PALSY"," "," ","378.54"
"4034","37855","91   ","Other eye dx","EXTERNAL OPHTHALMOPLEGIA"," "," ","378.55"
"4035","37856","91   ","Other eye dx","TOTAL OPHTHALMOPLEGIA"," "," ","378.56"
"4036","37860","91   ","Other eye dx","MECHANICAL STRABISM NOS"," "," ","378.60"
"4037","37861","91   ","Other eye dx","BROWN-s SHEATH SYNDROME"," "," ","378.61"
"4038","37862","91   ","Other eye dx","MECH STRAB D/T MUSCL DIS"," "," ","378.62"
"4039","37863","91   ","Other eye dx","MECH STRAB W OTH CONDITN"," "," ","378.63"
"4040","37871","91   ","Other eye dx","DUANE-s SYNDROME"," "," ","378.71"
"4041","37872","91   ","Other eye dx","PROG EXT OPHTHALMOPLEGIA"," "," ","378.72"
"4042","37873","91   ","Other eye dx","NEUROMUSCLE DIS STRABISM"," "," ","378.73"
"4043","37881","91   ","Other eye dx","PALSY OF CONJUGATE GAZE"," "," ","378.81"
"4044","37882","91   ","Other eye dx","SPASM OF CONJUGATE GAZE"," "," ","378.82"
"4045","37883","91   ","Other eye dx","CONVERGENC INSUFFICIENCY"," "," ","378.83"
"4046","37884","91   ","Other eye dx","CONVERGENCE EXCESS"," "," ","378.84"
"4047","37885","91   ","Other eye dx","ANOMALIES OF DIVERGENCE"," "," ","378.85"
"4048","37886","91   ","Other eye dx","INTERNUCL OPHTHALMOPLEG"," "," ","378.86"
"4049","37887","91   ","Other eye dx","SKEW DEVIATION- EYE"," "," ","378.87"
"4050","3789 ","91   ","Other eye dx","EYE MOVEMNT DISORDER NOS"," "," ","378.9"
"4051","37911","91   ","Other eye dx","SCLERAL ECTASIA"," "," ","379.11"
"4052","37912","91   ","Other eye dx","STAPHYLOMA POSTICUM"," "," ","379.12"
"4053","37913","91   ","Other eye dx","EQUATORIAL STAPHYLOMA"," "," ","379.13"
"4054","37914","91   ","Other eye dx","LOCAL ANTERIOR STAPHYLMA"," "," ","379.14"
"4055","37915","91   ","Other eye dx","RING STAPHYLOMA"," "," ","379.15"
"4056","37916","91   ","Other eye dx","SCLERAL DEGEN DIS NEC"," "," ","379.16"
"4057","37919","91   ","Other eye dx","DISORDER OF SCLERA NEC"," "," ","379.19"
"4058","37921","91   ","Other eye dx","VITREOUS DEGENERATION"," "," ","379.21"
"4059","37922","91   ","Other eye dx","CRYSTAL DEPOSIT VITREOUS"," "," ","379.22"
"4060","37923","91   ","Other eye dx","VITREOUS HEMORRHAGE"," "," ","379.23"
"4061","37924","91   ","Other eye dx","VITREOUS OPACITIES NEC"," "," ","379.24"
"4062","37925","91   ","Other eye dx","VITREOUS MEMBRANES"," "," ","379.25"
"4063","37926","91   ","Other eye dx","VITREOUS PROLAPSE"," "," ","379.26"
"4064","37927","91   ","Other eye dx","Vitreomacular adhesion (Begin 2011)"," "," ","379.27"
"4065","37929","91   ","Other eye dx","VITREOUS DISORDERS NEC"," "," ","379.29"
"4066","37931","91   ","Other eye dx","APHAKIA"," "," ","379.31"
"4067","37932","91   ","Other eye dx","SUBLUXATION OF LENS"," "," ","379.32"
"4068","37933","91   ","Other eye dx","ANT DISLOCATION OF LENS"," "," ","379.33"
"4069","37934","91   ","Other eye dx","POST DISLOCATION OF LENS"," "," ","379.34"
"4070","37939","91   ","Other eye dx","DISORDERS OF LENS NEC"," "," ","379.39"
"4071","37940","91   ","Other eye dx","ABN PUPIL FUNCTION NOS"," "," ","379.40"
"4072","37941","91   ","Other eye dx","ANISOCORIA"," "," ","379.41"
"4073","37942","91   ","Other eye dx","MIOSIS NOT D/T MIOTICS"," "," ","379.42"
"4074","37943","91   ","Other eye dx","MYDRIASIS NOT D/T MYDRTC"," "," ","379.43"
"4075","37945","91   ","Other eye dx","ARGYLL ROBERTSON PUPIL"," "," ","379.45"
"4076","37946","91   ","Other eye dx","TONIC PUPILLARY REACTION"," "," ","379.46"
"4077","37949","91   ","Other eye dx","PUPIL FUNCT ANOMALY NEC"," "," ","379.49"
"4078","37950","91   ","Other eye dx","NYSTAGMUS NOS"," "," ","379.50"
"4079","37951","91   ","Other eye dx","CONGENITAL NYSTAGMUS"," "," ","379.51"
"4080","37952","91   ","Other eye dx","LATENT NYSTAGMUS"," "," ","379.52"
"4081","37953","91   ","Other eye dx","VISUAL DEPRIVATN NYSTAGM"," "," ","379.53"
"4082","37954","91   ","Other eye dx","NYSTAGMS W VESTIBULR DIS"," "," ","379.54"
"4083","37955","91   ","Other eye dx","DISSOCIATED NYSTAGMUS"," "," ","379.55"
"4084","37956","91   ","Other eye dx","NYSTAGMUS NEC"," "," ","379.56"
"4085","37957","91   ","Other eye dx","SACCADIC EYE MOVMNT DEF"," "," ","379.57"
"4086","37958","91   ","Other eye dx","SMOOTH PURSUIT MVMNT DEF"," "," ","379.58"
"4087","37959","91   ","Other eye dx","IRREGULAR EYE MVMNTS NEC"," "," ","379.59"
"4088","3798 ","91   ","Other eye dx","EYE DISORDERS NEC"," "," ","379.8"
"4089","37990","91   ","Other eye dx","EYE DISORDER NOS"," "," ","379.90"
"4090","37991","91   ","Other eye dx","PAIN IN OR AROUND EYE"," "," ","379.91"
"4091","37992","91   ","Other eye dx","SWELLING OR MASS OF EYE"," "," ","379.92"
"4092","37993","91   ","Other eye dx","REDNESS/DISCHARGE OF EYE"," "," ","379.93"
"4093","37999","91   ","Other eye dx","ILL-DEFINED EYE DIS NEC"," "," ","379.99"
"4094","78193","91   ","Other eye dx","OCULAR TORTICOLLIS (Begin 2002)"," "," ","781.93"
"4095","V411 ","91   ","Other eye dx","EYE PROBLEMS NEC"," "," ","V41.1"
"4096","V425 ","91   ","Other eye dx","CORNEA TRANSPLANT STATUS"," "," ","V42.5"
"4097","V430 ","91   ","Other eye dx","EYE REPLACEMENT NEC"," "," ","V43.0"
"4098","V456 ","91   ","Other eye dx","POSTSURGICAL STATE- EYE (End 1997)"," "," ","V45.6"
"4099","V4561","91   ","Other eye dx","CATARACT EXTR STATUS (Begin 1997)"," "," ","V45.61"
"4100","V4569","91   ","Other eye dx","OT STATES FOLLOW SURG EYE (Begin 1997)"," "," ","V45.69"
"4101","V522 ","91   ","Other eye dx","FITTING ARTIFICIAL EYE"," "," ","V52.2"
"4102","V531 ","91   ","Other eye dx","FIT CONTACT LENS/GLASSES"," "," ","V53.1"
"4103","V720 ","91   ","Other eye dx","EYE & VISION EXAMINATION"," "," ","V72.0"
"4104","0552 ","92   ","Otitis media","POSTMEASLES OTITIS MEDIA"," "," ","055.2"
"4105","38100","92   ","Otitis media","AC NONSUP OTITIS MED NOS"," "," ","381.00"
"4106","38101","92   ","Otitis media","AC SEROUS OTITIS MEDIA"," "," ","381.01"
"4107","38102","92   ","Otitis media","AC MUCOID OTITIS MEDIA"," "," ","381.02"
"4108","38103","92   ","Otitis media","AC SANGUIN OTITIS MEDIA"," "," ","381.03"
"4109","38104","92   ","Otitis media","AC ALLERGIC SEROUS OM"," "," ","381.04"
"4110","38105","92   ","Otitis media","AC ALLERGIC MUCOID OM"," "," ","381.05"
"4111","38106","92   ","Otitis media","AC ALLERG SANGUINOUS OM"," "," ","381.06"
"4112","38110","92   ","Otitis media","CHR SEROUS OM SIMP/NOS"," "," ","381.10"
"4113","38119","92   ","Otitis media","CHR SEROUS OM NEC"," "," ","381.19"
"4114","38120","92   ","Otitis media","CHR MUCOID OM SIMP/NOS"," "," ","381.20"
"4115","38129","92   ","Otitis media","CHR MUCOID OM NEC"," "," ","381.29"
"4116","3813 ","92   ","Otitis media","CHR NONSUP OM NOS/NEC"," "," ","381.3"
"4117","3814 ","92   ","Otitis media","NONSUPP OTITIS MEDIA NOS"," "," ","381.4"
"4118","38150","92   ","Otitis media","EUSTACHIAN SALPING NOS"," "," ","381.50"
"4119","38151","92   ","Otitis media","AC EUSTACHIAN SALPING"," "," ","381.51"
"4120","38152","92   ","Otitis media","CHR EUSTACHIAN SALPING"," "," ","381.52"
"4121","38160","92   ","Otitis media","OBSTR EUSTACH TUBE NOS"," "," ","381.60"
"4122","38161","92   ","Otitis media","OSSEOUS EUSTACHIAN OBSTR"," "," ","381.61"
"4123","38162","92   ","Otitis media","INTRINSIC EUSTACH OBSTR"," "," ","381.62"
"4124","38163","92   ","Otitis media","EXTRINSIC EUSTACH OBSTR"," "," ","381.63"
"4125","3817 ","92   ","Otitis media","PATULOUS EUSTACHIAN TUBE"," "," ","381.7"
"4126","38181","92   ","Otitis media","DYSFUNCT EUSTACHIAN TUBE"," "," ","381.81"
"4127","38189","92   ","Otitis media","EUSTACHIAN TUBE DIS NEC"," "," ","381.89"
"4128","3819 ","92   ","Otitis media","EUSTACHIAN TUBE DIS NOS"," "," ","381.9"
"4129","38200","92   ","Otitis media","AC SUPP OTITIS MEDIA NOS"," "," ","382.00"
"4130","38201","92   ","Otitis media","AC SUPP OM W DRUM RUPT"," "," ","382.01"
"4131","38202","92   ","Otitis media","AC SUPP OM IN OTH DIS"," "," ","382.02"
"4132","3821 ","92   ","Otitis media","CHR TUBOTYMPAN SUPPUR OM"," "," ","382.1"
"4133","3822 ","92   ","Otitis media","CHR ATTICOANTRAL SUP OM"," "," ","382.2"
"4134","3823 ","92   ","Otitis media","CHR SUP OTITIS MEDIA NOS"," "," ","382.3"
"4135","3824 ","92   ","Otitis media","SUPPUR OTITIS MEDIA NOS"," "," ","382.4"
"4136","3829 ","92   ","Otitis media","OTITIS MEDIA NOS"," "," ","382.9"
"4137","38300","92   ","Otitis media","AC MASTOIDITIS W/O COMPL"," "," ","383.00"
"4138","38301","92   ","Otitis media","SUBPERI MASTOID ABSCESS"," "," ","383.01"
"4139","38302","92   ","Otitis media","AC MASTOIDITIS-COMPL NEC"," "," ","383.02"
"4140","3831 ","92   ","Otitis media","CHRONIC MASTOIDITIS"," "," ","383.1"
"4141","38320","92   ","Otitis media","PETROSITIS NOS"," "," ","383.20"
"4142","38321","92   ","Otitis media","ACUTE PETROSITIS"," "," ","383.21"
"4143","38322","92   ","Otitis media","CHRONIC PETROSITIS"," "," ","383.22"
"4144","38330","92   ","Otitis media","POSTMASTOID COMPL NOS"," "," ","383.30"
"4145","38331","92   ","Otitis media","POSTMASTOID MUCOSAL CYST"," "," ","383.31"
"4146","38332","92   ","Otitis media","POSTMASTOID CHOLESTEATMA"," "," ","383.32"
"4147","38333","92   ","Otitis media","POSTMASTOID GRANULATIONS"," "," ","383.33"
"4148","38381","92   ","Otitis media","POSTAURICULAR FISTULA"," "," ","383.81"
"4149","38389","92   ","Otitis media","DISORDERS OF MASTOID NEC"," "," ","383.89"
"4150","3839 ","92   ","Otitis media","MASTOIDITIS NOS"," "," ","383.9"
"4151","38420","92   ","Otitis media","PERFORAT TYMPAN MEMB NOS"," "," ","384.20"
"4152","38421","92   ","Otitis media","CENT PERF TYMPANIC MEMB"," "," ","384.21"
"4153","38422","92   ","Otitis media","ATTIC PERF TYMPANIC MEMB"," "," ","384.22"
"4154","38423","92   ","Otitis media","MARGINAL PERF TYMP NEC"," "," ","384.23"
"4155","38424","92   ","Otitis media","MULT PERF TYMPANIC MEMB"," "," ","384.24"
"4156","38425","92   ","Otitis media","TOTAL PERF TYMPANIC MEMB"," "," ","384.25"
"4157","38481","92   ","Otitis media","ATROPHIC FLACCID TYMPAN"," "," ","384.81"
"4158","38482","92   ","Otitis media","ATROPHIC NONFLACCID TYMP"," "," ","384.82"
"4159","3849 ","92   ","Otitis media","DIS TYMPANIC MEMB NOS"," "," ","384.9"
"4160","38500","92   ","Otitis media","TYMPANOSCLEROSIS NOS"," "," ","385.00"
"4161","38501","92   ","Otitis media","TYMPANOSCL-TYMPANIC MEMB"," "," ","385.01"
"4162","38502","92   ","Otitis media","TYMPNOSCLER-TYMP/OSSICLE"," "," ","385.02"
"4163","38503","92   ","Otitis media","TYMPANOSCLER-ALL PARTS"," "," ","385.03"
"4164","38509","92   ","Otitis media","TYMPNSCLR-OTH SITE COMB"," "," ","385.09"
"4165","38510","92   ","Otitis media","ADHESIVE MID EAR DIS NOS"," "," ","385.10"
"4166","38511","92   ","Otitis media","ADHESION TYMPANUM-INCUS"," "," ","385.11"
"4167","38512","92   ","Otitis media","ADHESION TYMPANUM-STAPES"," "," ","385.12"
"4168","38513","92   ","Otitis media","ADHESION TYMP-PROMONTOR"," "," ","385.13"
"4169","38519","92   ","Otitis media","ADHESIVE MID EAR DIS NEC"," "," ","385.19"
"4170","38521","92   ","Otitis media","ANKYLOSIS MALLEUS"," "," ","385.21"
"4171","38522","92   ","Otitis media","ANKYLOSIS EAR OSSICL NEC"," "," ","385.22"
"4172","38523","92   ","Otitis media","DISLOCATION EAR OSSICLE"," "," ","385.23"
"4173","38524","92   ","Otitis media","PARTIAL LOSS EAR OSSICLE"," "," ","385.24"
"4174","3870 ","92   ","Otitis media","OTOSCLER-OVAL WND NONOBL"," "," ","387.0"
"4175","3871 ","92   ","Otitis media","OTOSCLER-OVAL WNDW OBLIT"," "," ","387.1"
"4176","3872 ","92   ","Otitis media","COCHLEAR OTOSCLEROSIS"," "," ","387.2"
"4177","3878 ","92   ","Otitis media","OTOSCLEROSIS NEC"," "," ","387.8"
"4178","3879 ","92   ","Otitis media","OTOSCLEROSIS NOS"," "," ","387.9"
"4179","38600","93   ","Dizziness","MENIERE-s DISEASE NOS"," "," ","386.00"
"4180","38601","93   ","Dizziness","MENIERE DIS COCHLVESTIB"," "," ","386.01"
"4181","38602","93   ","Dizziness","MENIERE DIS COCHLEAR"," "," ","386.02"
"4182","38603","93   ","Dizziness","MENIERE DIS VESTIBULAR"," "," ","386.03"
"4183","38604","93   ","Dizziness","INACTIVE MENIERE-s DIS"," "," ","386.04"
"4184","38610","93   ","Dizziness","PERIPHERAL VERTIGO NOS"," "," ","386.10"
"4185","38611","93   ","Dizziness","BENIGN PARXYSMAL VERTIGO"," "," ","386.11"
"4186","38612","93   ","Dizziness","VESTIBULAR NEURONITIS"," "," ","386.12"
"4187","38619","93   ","Dizziness","PERIPHERAL VERTIGO NEC"," "," ","386.19"
"4188","3862 ","93   ","Dizziness","CENTRAL ORIGIN VERTIGO"," "," ","386.2"
"4189","38630","93   ","Dizziness","LABYRINTHITIS NOS"," "," ","386.30"
"4190","38631","93   ","Dizziness","SEROUS LABYRINTHITIS"," "," ","386.31"
"4191","38632","93   ","Dizziness","CIRCUMSCRI LABYRINTHITIS"," "," ","386.32"
"4192","38633","93   ","Dizziness","SUPPURATIV LABYRINTHITIS"," "," ","386.33"
"4193","38634","93   ","Dizziness","TOXIC LABYRINTHITIS"," "," ","386.34"
"4194","38635","93   ","Dizziness","VIRAL LABYRINTHITIS"," "," ","386.35"
"4195","38640","93   ","Dizziness","LABYRINTHINE FISTULA NOS"," "," ","386.40"
"4196","38641","93   ","Dizziness","ROUND WINDOW FISTULA"," "," ","386.41"
"4197","38642","93   ","Dizziness","OVAL WINDOW FISTULA"," "," ","386.42"
"4198","38643","93   ","Dizziness","SEMICIRCUL CANAL FISTULA"," "," ","386.43"
